store_id,week_id,price_tropicana_premium_64oz,price_tropicana_premium_96oz,price_florida_natural_64oz,price_tropicana_regular_64oz,price_minute_maid_64oz,price_minute_maid_96oz,price_citrus_hill_64oz,price_tree_fresh_64oz,price_florida_gold_64oz,price_dominicks_64oz,price_dominicks_128oz,is_coupon_promotion,is_feature_ad,profit_per_unit,pct_age_over_60,pct_college_educated,pct_ethnic_population,median_income_log,pct_large_households,pct_working_women,pct_high_value_houses,distance_to_warehouse_store,sales_ratio_vs_warehouse,avg_distance_to_5_competitors,sales_ratio_vs_5_competitors,median_income,has_any_promotion,promotion_type,brand_name,brand_price,income_segment,units_sold,log_sales
62,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,0,0.0,33.39325301,22.25,51.78,2.65,11.23619652,10.4,32.28,91.67,5.452685258,0.705882353,2.184049779,0.201722445,75826,0,No Promotion,Florida's Natural 64 oz,0.04,High Income,4544,8.42156296
62,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.0,46.34,22.25,51.78,2.65,11.23619652,10.4,32.28,91.67,5.452685258,0.705882353,2.184049779,0.201722445,75826,1,Coupon Only,Dominicks 64 oz,0.03,High Income,6272,8.743850562
126,160,0.0434375,0.0415625,0.0434375,0.037268082,0.03421875,0.037274388,0.03328125,0.03390625,0.02796875,0.0271875,0.0275,0,0.0,31.96,10.7,41.32,4.5,10.9808762,11.37,42.2,57.36,5.065200839,1.69047619,1.858260236,0.717799295,58740,0,No Promotion,Dominicks 128 oz,0.03,High Income,6272,8.743850562
51,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,16.7526087,17.62,17.19,2.54,10.62083942,13.03,31.32,31.69,2.102553804,1.25,2.226766425,0.310202569,40980,1,Coupon Only,Tropicana Premium 96 oz,0.04,Middle Income,11040,9.30928032
62,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.0,39.59,22.25,51.78,2.65,11.23619652,10.4,32.28,91.67,5.452685258,0.705882353,2.184049779,0.201722445,75826,1,Coupon Only,Florida Gold 64 oz,0.03,High Income,192,5.257495372
62,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.0,46.93,22.25,51.78,2.65,11.23619652,10.4,32.28,91.67,5.452685258,0.705882353,2.184049779,0.201722445,75826,1,Coupon Only,Tree Fresh 64 oz,0.03,High Income,1408,7.249925537
97,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,0,0.0,37.78538462,14.24,17.82,23.36,10.48374595,13.93,39.02,13.57,16.73439396,1.1875,2.520728232,0.271672959,35730,0,No Promotion,Florida's Natural 64 oz,0.05,Low Income,576,6.356107661
97,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,1,0.0,16.74803571,14.24,17.82,23.36,10.48374595,13.93,39.02,13.57,16.73439396,1.1875,2.520728232,0.271672959,35730,1,Coupon Only,Tropicana Premium 96 oz,0.04,Low Income,5376,8.589699882
12,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,0,0.0,37.8246875,17.83,25.34,38.07,9.996659083,5.72,39.09,38.66,9.198733552,1.111111111,0.83930322,0.10599881,21953,0,No Promotion,Florida's Natural 64 oz,0.05,Low Income,1536,7.336936914
118,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,0,0.0,29.95411765,28.94,22.47,4.07,10.63236378,9.01,35.5,47.58,1.945508831,0.923076923,2.046488588,0.513721734,41455,0,No Promotion,Citrus Hill 64 oz,0.04,Middle Income,2176,7.685243608
104,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,1,0.0,42.61220339,13.53,24.97,3.94,10.69885282,11.75,40.53,40.75,11.94482409,1.052631579,1.342004856,0.189129482,44305,1,Coupon Only,Tropicana Premium 64 oz,0.05,Middle Income,3776,8.236420527
103,160,0.046014711,0.0415625,0.044375,0.037770594,0.03421875,0.037272176,0.03328125,0.031875,0.03,0.02703125,0.0271875,0,0.0,31.17,5.81,19.46,18.78,10.58524512,20.49,36.13,9.0,5.100649474,1.2,3.300102441,0.421982695,39547,0,No Promotion,Dominicks 128 oz,0.03,Middle Income,14848,9.605620455
97,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,1,0.0,46.93,14.24,17.82,23.36,10.48374595,13.93,39.02,13.57,16.73439396,1.1875,2.520728232,0.271672959,35730,1,Coupon Only,Tree Fresh 64 oz,0.03,Low Income,1216,7.103322063
97,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,0,0.0,38.11,14.24,17.82,23.36,10.48374595,13.93,39.02,13.57,16.73439396,1.1875,2.520728232,0.271672959,35730,0,No Promotion,Citrus Hill 64 oz,0.04,Low Income,1024,6.931471806
97,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,1,0.0,27.81103448,14.24,17.82,23.36,10.48374595,13.93,39.02,13.57,16.73439396,1.1875,2.520728232,0.271672959,35730,1,Coupon Only,Minute Maid 96 oz,0.04,Low Income,2784,7.931644022
18,160,0.04203125,0.040625,0.0384375,0.0346875,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.0259375,0.02359375,0,0.0,17.75,27.23,7.22,7.44,10.39197554,9.79,31.39,9.34,1.980307092,0.666666667,1.684315129,0.154224764,32597,0,No Promotion,Dominicks 128 oz,0.02,Low Income,7296,8.895081532
97,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,1,0.16393361,34.66370229,14.24,17.82,23.36,10.48374595,13.93,39.02,13.57,16.73439396,1.1875,2.520728232,0.271672959,35730,1,0,Minute Maid 64 oz,0.03,Low Income,15424,9.643680017
118,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,27.73487179,28.94,22.47,4.07,10.63236378,9.01,35.5,47.58,1.945508831,0.923076923,2.046488588,0.513721734,41455,1,Coupon Only,Minute Maid 96 oz,0.04,Middle Income,3744,8.227909838
97,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,0,0.0,37.74,14.24,17.82,23.36,10.48374595,13.93,39.02,13.57,16.73439396,1.1875,2.520728232,0.271672959,35730,0,No Promotion,Dominicks 128 oz,0.03,Low Income,3456,8.14786713
117,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,0,0.0,33.54923077,11.01,24.91,4.99,10.76096203,10.64,43.91,35.28,3.434272274,1.4,1.849425028,0.498380462,47144,0,No Promotion,Florida's Natural 64 oz,0.04,High Income,704,6.556778356
18,160,0.04203125,0.040625,0.0384375,0.0346875,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.0259375,0.02359375,1,0.0,25.08,27.23,7.22,7.44,10.39197554,9.79,31.39,9.34,1.980307092,0.666666667,1.684315129,0.154224764,32597,1,Coupon Only,Florida Gold 64 oz,0.03,Low Income,2496,7.82244473
97,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,1,0.0,50.19,14.24,17.82,23.36,10.48374595,13.93,39.02,13.57,16.73439396,1.1875,2.520728232,0.271672959,35730,1,Coupon Only,Dominicks 64 oz,0.03,Low Income,5760,8.658692754
62,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.0,38.41227468,22.25,51.78,2.65,11.23619652,10.4,32.28,91.67,5.452685258,0.705882353,2.184049779,0.201722445,75826,1,Coupon Only,Tropicana Premium 64 oz,0.05,High Income,14912,9.609921537
59,160,0.042916191,0.040625,0.0384375,0.0335566,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.02546875,0.02359375,0,0.0,20.69,11.08,23.3,2.42,10.7150398,14.07,39.07,29.27,0.217274596,1.0,3.331154049,0.395539036,45028,0,No Promotion,Dominicks 128 oz,0.02,Middle Income,6912,8.841014311
2,160,0.04640625,0.0415625,0.04671875,0.043125,0.03421875,0.036909743,0.04046875,0.03234375,0.03734375,0.0284375,0.031171875,1,0.0,45.12,23.29,24.89,11.43,10.55320518,10.4,30.36,46.39,2.110122129,1.142857143,1.927279669,0.376926613,38300,1,Coupon Only,Tree Fresh 64 oz,0.03,Middle Income,1792,7.491087594
113,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,38.85093023,29.94,15.16,2.64,10.64766049,9.16,29.75,37.82,4.235048902,0.52173913,3.305794933,0.366915963,42094,1,Coupon Only,Tropicana Premium 64 oz,0.05,Middle Income,8256,9.018695488
62,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.0,28.1116129,22.25,51.78,2.65,11.23619652,10.4,32.28,91.67,5.452685258,0.705882353,2.184049779,0.201722445,75826,1,Coupon Only,Minute Maid 96 oz,0.04,High Income,5952,8.691482577
128,160,0.044702223,0.0415625,0.0434375,0.04015625,0.03421875,0.037286604,0.03765625,0.033125,0.0346875,0.0278125,0.028984375,1,0.0,36.86057971,15.75,21.19,35.59,10.15342882,10.0,39.83,26.62,10.6674474,2.0,1.409463486,0.259004207,25679,1,Coupon Only,Tropicana Premium 64 oz,0.04,Low Income,8832,9.086136769
62,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.140273063,33.63636656,22.25,51.78,2.65,11.23619652,10.4,32.28,91.67,5.452685258,0.705882353,2.184049779,0.201722445,75826,1,0,Minute Maid 64 oz,0.03,High Income,34688,10.45414909
18,160,0.04203125,0.040625,0.0384375,0.0346875,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.0259375,0.02359375,1,0.0,37.29,27.23,7.22,7.44,10.39197554,9.79,31.39,9.34,1.980307092,0.666666667,1.684315129,0.154224764,32597,1,Coupon Only,Dominicks 64 oz,0.03,Low Income,11584,9.357380115
132,160,0.044633772,0.0415625,0.04140625,0.03734375,0.03421875,0.036458333,0.03109375,0.03140625,0.02796875,0.026875,0.025390625,1,0.0,40.84,13.96,26.45,27.4,10.61915425,13.0,35.28,14.89,2.312046161,1.5625,2.795615017,0.478339596,40911,1,Coupon Only,Tree Fresh 64 oz,0.03,Middle Income,1792,7.491087594
97,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,1,0.0,43.89,14.24,17.82,23.36,10.48374595,13.93,39.02,13.57,16.73439396,1.1875,2.520728232,0.271672959,35730,1,Coupon Only,Florida Gold 64 oz,0.04,Low Income,448,6.104793232
98,160,0.045290502,0.0415625,0.04671875,0.04046875,0.03421875,0.038060086,0.03578125,0.033125,0.02796875,0.0278125,0.029609375,0,0.0,38.99909091,24.92,5.17,16.5,10.57359638,12.54,29.96,0.98,6.23035712,1.5,3.133176717,0.381569368,39089,0,No Promotion,Florida's Natural 64 oz,0.05,Middle Income,1088,6.992096427
12,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,1,0.191094836,34.49005993,17.83,25.34,38.07,9.996659083,5.72,39.09,38.66,9.198733552,1.111111111,0.83930322,0.10599881,21953,1,0,Minute Maid 64 oz,0.03,Low Income,68160,11.12961316
134,160,0.046841121,0.0415625,0.05,0.04328125,0.03421875,0.039468483,0.03828125,0.0325,0.03,0.0265625,0.03171875,1,0.119888889,33.37095238,9.02,24.79,10.59,10.7225182,15.49,38.81,34.62,6.678129633,1.972222222,3.224540507,0.657090005,45366,1,0,Minute Maid 64 oz,0.03,Middle Income,23040,10.04498712
103,160,0.046014711,0.0415625,0.044375,0.037770594,0.03421875,0.037272176,0.03328125,0.031875,0.03,0.02703125,0.0271875,1,0.0,39.82,5.81,19.46,18.78,10.58524512,20.49,36.13,9.0,5.100649474,1.2,3.300102441,0.421982695,39547,1,Coupon Only,Dominicks 64 oz,0.03,Middle Income,6848,8.831711918
18,160,0.04203125,0.040625,0.0384375,0.0346875,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.0259375,0.02359375,0,0.0,13.49428571,27.23,7.22,7.44,10.39197554,9.79,31.39,9.34,1.980307092,0.666666667,1.684315129,0.154224764,32597,0,No Promotion,Citrus Hill 64 oz,0.03,Low Income,448,6.104793232
98,160,0.045290502,0.0415625,0.04671875,0.04046875,0.03421875,0.038060086,0.03578125,0.033125,0.02796875,0.0278125,0.029609375,1,0.0,16.77021277,24.92,5.17,16.5,10.57359638,12.54,29.96,0.98,6.23035712,1.5,3.133176717,0.381569368,39089,1,Coupon Only,Tropicana Premium 96 oz,0.04,Middle Income,9024,9.107642974
128,160,0.044702223,0.0415625,0.0434375,0.04015625,0.03421875,0.037286604,0.03765625,0.033125,0.0346875,0.0278125,0.028984375,0,0.0,34.18711864,15.75,21.19,35.59,10.15342882,10.0,39.83,26.62,10.6674474,2.0,1.409463486,0.259004207,25679,0,No Promotion,Florida's Natural 64 oz,0.04,Low Income,2816,7.943072717
59,160,0.042916191,0.040625,0.0384375,0.0335566,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.02546875,0.02359375,0,0.0,41.55,11.08,23.3,2.42,10.7150398,14.07,39.07,29.27,0.217274596,1.0,3.331154049,0.395539036,45028,0,No Promotion,Tree Fresh 64 oz,0.03,Middle Income,448,6.104793232
62,160,0.04640625,0.0415625,0.0434375,0.04015625,0.03421875,0.036354167,0.03765625,0.03109375,0.0346875,0.0303125,0.028984375,1,0.0,16.75564748,22.25,51.78,2.65,11.23619652,10.4,32.28,91.67,5.452685258,0.705882353,2.184049779,0.201722445,75826,1,Coupon Only,Tropicana Premium 96 oz,0.04,High Income,26688,10.19196931
51,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.149275188,35.69802038,17.62,17.19,2.54,10.62083942,13.03,31.32,31.69,2.102553804,1.25,2.226766425,0.310202569,40980,1,0,Minute Maid 64 oz,0.03,Middle Income,42560,10.65867012
113,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,16.76222222,29.94,15.16,2.64,10.64766049,9.16,29.75,37.82,4.235048902,0.52173913,3.305794933,0.366915963,42094,1,Coupon Only,Tropicana Premium 96 oz,0.04,Middle Income,12096,9.400630098
128,160,0.044702223,0.0415625,0.0434375,0.04015625,0.03421875,0.037286604,0.03765625,0.033125,0.0346875,0.0278125,0.028984375,1,0.0,16.77287879,15.75,21.19,35.59,10.15342882,10.0,39.83,26.62,10.6674474,2.0,1.409463486,0.259004207,25679,1,Coupon Only,Tropicana Premium 96 oz,0.04,Low Income,19008,9.852615222
51,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,27.84833333,17.62,17.19,2.54,10.62083942,13.03,31.32,31.69,2.102553804,1.25,2.226766425,0.310202569,40980,1,Coupon Only,Minute Maid 96 oz,0.04,Middle Income,2304,7.742402022
18,160,0.04203125,0.040625,0.0384375,0.0346875,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.0259375,0.02359375,1,0.0,46.93,27.23,7.22,7.44,10.39197554,9.79,31.39,9.34,1.980307092,0.666666667,1.684315129,0.154224764,32597,1,Coupon Only,Tree Fresh 64 oz,0.03,Low Income,3008,8.009030685
98,160,0.045290502,0.0415625,0.04671875,0.04046875,0.03421875,0.038060086,0.03578125,0.033125,0.02796875,0.0278125,0.029609375,1,0.0,37.7608,24.92,5.17,16.5,10.57359638,12.54,29.96,0.98,6.23035712,1.5,3.133176717,0.381569368,39089,1,Coupon Only,Tropicana Premium 64 oz,0.05,Middle Income,3200,8.070906089
103,160,0.046014711,0.0415625,0.044375,0.037770594,0.03421875,0.037272176,0.03328125,0.031875,0.03,0.02703125,0.0271875,1,0.0,30.15,5.81,19.46,18.78,10.58524512,20.49,36.13,9.0,5.100649474,1.2,3.300102441,0.421982695,39547,1,Coupon Only,Florida Gold 64 oz,0.03,Middle Income,1344,7.203405521
103,160,0.046014711,0.0415625,0.044375,0.037770594,0.03421875,0.037272176,0.03328125,0.031875,0.03,0.02703125,0.0271875,1,0.0,43.67,5.81,19.46,18.78,10.58524512,20.49,36.13,9.0,5.100649474,1.2,3.300102441,0.421982695,39547,1,Coupon Only,Tree Fresh 64 oz,0.03,Middle Income,1024,6.931471806
98,160,0.045290502,0.0415625,0.04671875,0.04046875,0.03421875,0.038060086,0.03578125,0.033125,0.02796875,0.0278125,0.029609375,0,0.0,29.88588235,24.92,5.17,16.5,10.57359638,12.54,29.96,0.98,6.23035712,1.5,3.133176717,0.381569368,39089,0,No Promotion,Citrus Hill 64 oz,0.04,Middle Income,1088,6.992096427
98,160,0.045290502,0.0415625,0.04671875,0.04046875,0.03421875,0.038060086,0.03578125,0.033125,0.02796875,0.0278125,0.029609375,1,0.0,27.71375,24.92,5.17,16.5,10.57359638,12.54,29.96,0.98,6.23035712,1.5,3.133176717,0.381569368,39089,1,Coupon Only,Minute Maid 96 oz,0.04,Middle Income,2304,7.742402022
118,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.161971903,34.69497647,28.94,22.47,4.07,10.63236378,9.01,35.5,47.58,1.945508831,0.923076923,2.046488588,0.513721734,41455,1,0,Minute Maid 64 oz,0.03,Middle Income,50112,10.82201578
59,160,0.042916191,0.040625,0.0384375,0.0335566,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.02546875,0.02359375,1,0.115075697,32.36678571,11.08,23.3,2.42,10.7150398,14.07,39.07,29.27,0.217274596,1.0,3.331154049,0.395539036,45028,1,0,Minute Maid 64 oz,0.03,Middle Income,32128,10.3774832
51,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,25.08,17.62,17.19,2.54,10.62083942,13.03,31.32,31.69,2.102553804,1.25,2.226766425,0.310202569,40980,1,Coupon Only,Florida Gold 64 oz,0.03,Middle Income,2496,7.82244473
128,160,0.044702223,0.0415625,0.0434375,0.04015625,0.03421875,0.037286604,0.03765625,0.033125,0.0346875,0.0278125,0.028984375,1,0.0,45.27590164,15.75,21.19,35.59,10.15342882,10.0,39.83,26.62,10.6674474,2.0,1.409463486,0.259004207,25679,1,Coupon Only,Tropicana Regular 64 oz,0.04,Low Income,3904,8.269756948
2,160,0.04640625,0.0415625,0.04671875,0.043125,0.03421875,0.036909743,0.04046875,0.03234375,0.03734375,0.0284375,0.031171875,0,0.0,38.17666667,23.29,24.89,11.43,10.55320518,10.4,30.36,46.39,2.110122129,1.142857143,1.927279669,0.376926613,38300,0,No Promotion,Citrus Hill 64 oz,0.04,Middle Income,384,5.950642553
113,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,0,0.0,37.98,29.94,15.16,2.64,10.64766049,9.16,29.75,37.82,4.235048902,0.52173913,3.305794933,0.366915963,42094,0,No Promotion,Florida's Natural 64 oz,0.05,Middle Income,1600,7.377758908
59,160,0.042916191,0.040625,0.0384375,0.0335566,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.02546875,0.02359375,1,0.0,36.13,11.08,23.3,2.42,10.7150398,14.07,39.07,29.27,0.217274596,1.0,3.331154049,0.395539036,45028,1,Coupon Only,Dominicks 64 oz,0.03,Middle Income,8384,9.034080407
51,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,0,0.0,24.67,17.62,17.19,2.54,10.62083942,13.03,31.32,31.69,2.102553804,1.25,2.226766425,0.310202569,40980,0,No Promotion,Citrus Hill 64 oz,0.03,Middle Income,512,6.238324625
129,160,0.04515625,0.0415625,0.04671875,0.04046875,0.03421875,0.037710224,0.03578125,0.035625,0.02796875,0.028125,0.029609375,0,0.0,30.08333333,10.34,30.78,3.41,10.99986401,12.21,36.79,69.14,7.082314817,1.041666667,2.65687913,0.342210744,59866,0,No Promotion,Citrus Hill 64 oz,0.04,High Income,960,6.866933285
59,160,0.042916191,0.040625,0.0384375,0.0335566,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.02546875,0.02359375,1,0.0,25.08,11.08,23.3,2.42,10.7150398,14.07,39.07,29.27,0.217274596,1.0,3.331154049,0.395539036,45028,1,Coupon Only,Florida Gold 64 oz,0.03,Middle Income,1088,6.992096427
98,160,0.045290502,0.0415625,0.04671875,0.04046875,0.03421875,0.038060086,0.03578125,0.033125,0.02796875,0.0278125,0.029609375,1,0.168754148,35.89419118,24.92,5.17,16.5,10.57359638,12.54,29.96,0.98,6.23035712,1.5,3.133176717,0.381569368,39089,1,0,Minute Maid 64 oz,0.03,Middle Income,84864,11.34880525
18,160,0.04203125,0.040625,0.0384375,0.0346875,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.0259375,0.02359375,1,0.0,24.55894737,27.23,7.22,7.44,10.39197554,9.79,31.39,9.34,1.980307092,0.666666667,1.684315129,0.154224764,32597,1,Coupon Only,Minute Maid 96 oz,0.03,Low Income,5472,8.607399459
98,160,0.045290502,0.0415625,0.04671875,0.04046875,0.03421875,0.038060086,0.03578125,0.033125,0.02796875,0.0278125,0.029609375,1,0.0,45.63972973,24.92,5.17,16.5,10.57359638,12.54,29.96,0.98,6.23035712,1.5,3.133176717,0.381569368,39089,1,Coupon Only,Tropicana Regular 64 oz,0.04,Middle Income,2368,7.769800996
98,160,0.045290502,0.0415625,0.04671875,0.04046875,0.03421875,0.038060086,0.03578125,0.033125,0.02796875,0.0278125,0.029609375,1,0.0,25.08,24.92,5.17,16.5,10.57359638,12.54,29.96,0.98,6.23035712,1.5,3.133176717,0.381569368,39089,1,Coupon Only,Florida Gold 64 oz,0.03,Middle Income,1152,7.049254841
12,160,0.04984375,0.0415625,0.04671875,0.043125,0.03421875,0.036354167,0.04046875,0.03109375,0.03734375,0.03265625,0.031171875,1,0.0,27.6615,17.83,25.34,38.07,9.996659083,5.72,39.09,38.66,9.198733552,1.111111111,0.83930322,0.10599881,21953,1,Coupon Only,Minute Maid 96 oz,0.04,Low Income,3840,8.253227646
103,160,0.046014711,0.0415625,0.044375,0.037770594,0.03421875,0.037272176,0.03328125,0.031875,0.03,0.02703125,0.0271875,0,0.0,24.72133333,5.81,19.46,18.78,10.58524512,20.49,36.13,9.0,5.100649474,1.2,3.300102441,0.421982695,39547,0,No Promotion,Citrus Hill 64 oz,0.03,Middle Income,960,6.866933285
18,160,0.04203125,0.040625,0.0384375,0.0346875,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.0259375,0.02359375,1,0.0,35.77909091,27.23,7.22,7.44,10.39197554,9.79,31.39,9.34,1.980307092,0.666666667,1.684315129,0.154224764,32597,1,Coupon Only,Tropicana Regular 64 oz,0.03,Low Income,5632,8.636219898
118,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,44.92,28.94,22.47,4.07,10.63236378,9.01,35.5,47.58,1.945508831,0.923076923,2.046488588,0.513721734,41455,1,Coupon Only,Tropicana Regular 64 oz,0.04,Middle Income,1728,7.454719949
59,160,0.042916191,0.040625,0.0384375,0.0335566,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.02546875,0.02359375,0,0.0,14.85168831,11.08,23.3,2.42,10.7150398,14.07,39.07,29.27,0.217274596,1.0,3.331154049,0.395539036,45028,0,No Promotion,Tropicana Premium 96 oz,0.04,Middle Income,7392,8.908153613
129,160,0.04515625,0.0415625,0.04671875,0.04046875,0.03421875,0.037710224,0.03578125,0.035625,0.02796875,0.028125,0.029609375,1,0.0,26.95030769,10.34,30.78,3.41,10.99986401,12.21,36.79,69.14,7.082314817,1.041666667,2.65687913,0.342210744,59866,1,Coupon Only,Minute Maid 96 oz,0.04,High Income,6240,8.738735461
59,160,0.042916191,0.040625,0.0384375,0.0335566,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.02546875,0.02359375,0,0.0,13.384,11.08,23.3,2.42,10.7150398,14.07,39.07,29.27,0.217274596,1.0,3.331154049,0.395539036,45028,0,No Promotion,Citrus Hill 64 oz,0.03,Middle Income,1600,7.377758908
51,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.036354167,0.03328125,0.03109375,0.02796875,0.02890625,0.0275,1,0.0,46.93,17.62,17.19,2.54,10.62083942,13.03,31.32,31.69,2.102553804,1.25,2.226766425,0.310202569,40980,1,Coupon Only,Tree Fresh 64 oz,0.03,Middle Income,576,6.356107661
113,160,0.04671875,0.0415625,0.04671875,0.04046875,0.03421875,0.036354167,0.03578125,0.03109375,0.02796875,0.03109375,0.029609375,1,0.0,44.92692308,29.94,15.16,2.64,10.64766049,9.16,29.75,37.82,4.235048902,0.52173913,3.305794933,0.366915963,42094,1,Coupon Only,Tropicana Regular 64 oz,0.04,Middle Income,2496,7.82244473
114,160,0.0434375,0.0415625,0.0434375,0.03765625,0.03421875,0.037017504,0.03328125,0.03375,0.02796875,0.026875,0.0275,0,0.0,31.96,18.22,9.44,44.12,10.34794899,11.2,30.75,0.98,4.935835625,1.454545455,3.239227061,0.147758687,31193,0,No Promotion,Dominicks 128 oz,0.03,Low Income,12928,9.467150781
59,160,0.042916191,0.040625,0.0384375,0.0335566,0.03265625,0.034791667,0.02890625,0.03109375,0.02796875,0.02546875,0.02359375,0,0.0,20.745,11.08,23.3,2.42,10.7150398,14.07,39.07,29.27,0.217274596,1.0,3.331154049,0.395539036,45028,0,No Promotion,Minute Maid 96 oz,0.03,Middle Income,3648,8.201934351
98,160,0.045290502,0.0415625,0.04671875,0.04046875,0.03421875,0.038060086,0.03578125,0.033125,0.02796875,0.0278125,0.029609375,1,0.0,45.37,24.92,5.17,16.5,10.57359638,12.54,29.96,0.98,6.23035712,1.5,3.133176717,0.381569368,39089,1,Coupon Only,Tree Fresh 64 oz,0.03,Middle Income,1408,7.249925537
132,160,0.044633772,0.0415625,0.04140625,0.03734375,0.03421875,0.036458333,0.03109375,0.03140625,0.02796875,0.026875,0.025390625,1,0.0,25.08,13.96,26.45,27.4,10.61915425,13.0,35.28,14.89,2.312046161,1.5625,2.795615017,0.478339596,40911,1,Coupon Only,Florida Gold 64 oz,0.03,Middle Income,3520,8.166216269
